,frame_number,face_id,gender,race
0,5693.0,839.0,Man,latino hispanic
0,5697.0,840.0,Man,white
0,5701.0,841.0,Man,middle eastern
0,5705.0,842.0,Man,middle eastern
0,5717.0,843.0,Man,indian
0,5721.0,844.0,Man,white
0,5725.0,845.0,Man,white
0,5729.0,846.0,Man,middle eastern
0,5733.0,847.0,Man,middle eastern
0,5737.0,848.0,Man,middle eastern
0,5825.0,849.0,Man,white
0,5829.0,850.0,Man,white
0,5833.0,851.0,Man,white
0,5837.0,852.0,Man,white
0,5841.0,853.0,Man,white
0,5869.0,854.0,Man,latino hispanic
0,5877.0,855.0,Man,white
0,5885.0,856.0,Man,white
0,5889.0,857.0,Man,white
0,5937.0,858.0,Man,white
0,5941.0,859.0,Man,white
0,5957.0,860.0,Man,white
0,5961.0,861.0,Man,white
0,5973.0,862.0,Man,white
0,5977.0,863.0,Man,white
0,5981.0,864.0,Man,white
0,6021.0,865.0,Man,white
0,6025.0,866.0,Man,middle eastern
1,6025.0,867.0,Man,indian
0,6093.0,868.0,Man,white
0,6105.0,869.0,Man,latino hispanic
1,6105.0,870.0,Man,white
0,6161.0,871.0,Woman,white
1,6161.0,872.0,Man,white
0,6165.0,873.0,Man,white
0,6173.0,874.0,Woman,white
0,6177.0,875.0,Woman,white
0,6185.0,876.0,Woman,white
0,6193.0,877.0,Woman,white
0,6201.0,878.0,Man,white
0,6205.0,879.0,Man,white
1,6205.0,880.0,Man,white
0,6209.0,881.0,Man,asian
1,6209.0,882.0,Man,asian
0,6217.0,883.0,Man,white
0,6221.0,884.0,Woman,white
0,6225.0,885.0,Man,white
0,6229.0,886.0,Man,white
0,6249.0,887.0,Woman,asian
0,6253.0,888.0,Woman,white
0,6257.0,889.0,Man,asian
0,6261.0,890.0,Woman,white
0,6265.0,891.0,Woman,white
0,6269.0,892.0,Woman,white
0,6281.0,893.0,Man,white
0,6285.0,894.0,Man,white
0,6289.0,895.0,Man,white
0,6293.0,896.0,Man,white
0,6297.0,897.0,Woman,white
0,6301.0,898.0,Woman,white
0,6305.0,899.0,Woman,white
0,6309.0,900.0,Woman,white
0,6321.0,901.0,Woman,white
0,6325.0,902.0,Woman,white
0,6333.0,903.0,Man,white
0,6337.0,904.0,Man,white
0,6341.0,905.0,Woman,white
0,6345.0,906.0,Woman,white
0,6349.0,907.0,Man,white
0,6353.0,908.0,Man,white
0,6357.0,909.0,Woman,white
0,6361.0,910.0,Woman,white
0,6365.0,911.0,Woman,white
0,6369.0,912.0,Man,white
0,6373.0,913.0,Man,white
0,6377.0,914.0,Man,asian
0,6381.0,915.0,Man,white
0,6385.0,916.0,Man,white
0,6389.0,917.0,Woman,white
0,6393.0,918.0,Woman,white
0,6397.0,919.0,Woman,white
0,6401.0,920.0,Man,white
0,6409.0,921.0,Man,white
0,6413.0,922.0,Woman,white
0,6417.0,923.0,Man,white
0,6421.0,924.0,Man,white
0,6425.0,925.0,Man,white
0,6429.0,926.0,Man,white
0,6433.0,927.0,Man,white
0,6437.0,928.0,Man,white
0,6441.0,929.0,Man,white
0,6445.0,930.0,Man,white
0,6449.0,931.0,Man,white
0,6453.0,932.0,Man,white
0,6457.0,933.0,Man,white
0,6465.0,934.0,Man,white
0,6469.0,935.0,Man,white
0,6473.0,936.0,Woman,white
0,6477.0,937.0,Woman,white
0,6481.0,938.0,Man,white
0,6485.0,939.0,Man,white
0,6497.0,940.0,Man,white
0,6501.0,941.0,Man,white
0,6505.0,942.0,Man,white
0,6525.0,943.0,Man,asian
0,6533.0,944.0,Man,black
1,6533.0,945.0,Man,white
0,6541.0,946.0,Woman,white
0,6545.0,947.0,Man,middle eastern
0,6549.0,948.0,Man,middle eastern
1,6549.0,949.0,Man,white
0,6565.0,950.0,Man,latino hispanic
0,6569.0,951.0,Man,latino hispanic
1,6569.0,952.0,Man,white
0,6573.0,953.0,Woman,asian
0,6581.0,954.0,Woman,asian
1,6581.0,955.0,Man,white
0,6585.0,956.0,Man,black
1,6585.0,957.0,Man,white
2,6585.0,958.0,Woman,white
0,6589.0,959.0,Woman,white
0,6593.0,960.0,Man,white
0,6597.0,961.0,Man,asian
0,6605.0,962.0,Man,white
0,6609.0,963.0,Woman,white
0,6649.0,964.0,Woman,white
1,6649.0,965.0,Man,white
2,6649.0,966.0,Man,white
3,6649.0,967.0,Man,white
4,6649.0,968.0,Man,white
5,6649.0,969.0,Man,white
6,6649.0,970.0,Woman,white
0,6693.0,971.0,Woman,white
0,6701.0,972.0,Man,black
0,6705.0,973.0,Man,white
0,6709.0,974.0,Woman,white
1,6709.0,975.0,Man,white
0,6713.0,976.0,Man,white
0,6717.0,977.0,Man,white
0,6721.0,978.0,Man,white
0,6725.0,979.0,Man,white
0,6729.0,980.0,Man,white
0,6733.0,981.0,Man,white
0,6745.0,982.0,Man,white
0,6749.0,983.0,Man,white
0,6753.0,984.0,Man,white
0,6757.0,985.0,Man,white
0,6761.0,986.0,Man,white
0,6765.0,987.0,Man,white
0,6769.0,988.0,Man,white
0,6773.0,989.0,Man,white
0,6777.0,990.0,Man,white
0,6781.0,991.0,Woman,white
0,6785.0,992.0,Man,latino hispanic
0,6789.0,993.0,Woman,white
0,6793.0,994.0,Woman,white
1,6793.0,995.0,Man,white
0,6797.0,996.0,Woman,white
0,6801.0,997.0,Man,middle eastern
0,6805.0,998.0,Man,white
0,6809.0,999.0,Man,white
0,6813.0,1000.0,Man,white
1,6813.0,1001.0,Woman,white
0,6817.0,1002.0,Man,white
1,6817.0,1003.0,Woman,white
0,6829.0,1004.0,Man,black
0,6833.0,1005.0,Man,black
0,6837.0,1006.0,Man,black
0,6841.0,1007.0,Woman,white
0,6845.0,1008.0,Woman,white
0,6849.0,1009.0,Man,black
0,6853.0,1010.0,Man,black
0,6857.0,1011.0,Woman,white
0,6861.0,1012.0,Woman,white
0,6865.0,1013.0,Man,black
0,6869.0,1014.0,Woman,white
0,6873.0,1015.0,Woman,white
0,6877.0,1016.0,Man,black
0,6881.0,1017.0,Woman,white
0,6885.0,1018.0,Man,black
0,6893.0,1019.0,Woman,white
0,6897.0,1020.0,Man,black
0,6901.0,1021.0,Man,latino hispanic
0,6905.0,1022.0,Woman,white
0,6909.0,1023.0,Woman,white
0,6913.0,1024.0,Woman,white
0,6917.0,1025.0,Man,black
0,6921.0,1026.0,Man,black
0,6925.0,1027.0,Man,black
0,6929.0,1028.0,Man,black
0,6933.0,1029.0,Man,black
0,6937.0,1030.0,Man,black
0,6941.0,1031.0,Man,black
0,6945.0,1032.0,Man,black
0,6949.0,1033.0,Man,black
0,6969.0,1034.0,Man,asian
1,6969.0,1035.0,Woman,asian
0,6973.0,1036.0,Man,white
0,6977.0,1037.0,Woman,asian
1,6977.0,1038.0,Man,white
0,6997.0,1039.0,Woman,white
0,7001.0,1040.0,Woman,asian
0,7009.0,1041.0,Woman,asian
0,7013.0,1042.0,Woman,asian
0,7017.0,1043.0,Man,latino hispanic
0,7021.0,1044.0,Man,middle eastern
0,7029.0,1045.0,Man,asian
1,7029.0,1046.0,Man,black
0,7041.0,1047.0,Man,white
1,7041.0,1048.0,Man,white
0,7045.0,1049.0,Man,white
0,7053.0,1050.0,Woman,white
0,7057.0,1051.0,Man,white
0,7061.0,1052.0,Man,white
0,7065.0,1053.0,Man,white
0,7069.0,1054.0,Man,white
0,7073.0,1055.0,Man,white
0,7077.0,1056.0,Man,white
0,7081.0,1057.0,Woman,white
0,7085.0,1058.0,Woman,white
0,7089.0,1059.0,Woman,white
0,7093.0,1060.0,Woman,asian
0,7097.0,1061.0,Woman,white
0,7101.0,1062.0,Woman,white
0,7105.0,1063.0,Woman,white
0,7113.0,1064.0,Man,white
0,7117.0,1065.0,Man,middle eastern
0,7129.0,1066.0,Man,asian
0,7133.0,1067.0,Man,latino hispanic
0,7137.0,1068.0,Woman,asian
0,7141.0,1069.0,Woman,asian
0,7145.0,1070.0,Woman,asian
0,7149.0,1071.0,Woman,asian
0,7153.0,1072.0,Man,white
0,7157.0,1073.0,Man,white
0,7161.0,1074.0,Woman,asian
0,7165.0,1075.0,Man,asian
0,7169.0,1076.0,Man,white
0,7173.0,1077.0,Woman,white
1,7173.0,1078.0,Man,black
0,7177.0,1079.0,Woman,white
1,7177.0,1080.0,Man,indian
0,7181.0,1081.0,Woman,asian
1,7181.0,1082.0,Man,white
0,7185.0,1083.0,Woman,asian
1,7185.0,1084.0,Man,white
0,7189.0,1085.0,Woman,asian
1,7189.0,1086.0,Man,white
0,7193.0,1087.0,Woman,white
1,7193.0,1088.0,Man,asian
0,7197.0,1089.0,Woman,asian
1,7197.0,1090.0,Man,indian
0,7201.0,1091.0,Woman,white
1,7201.0,1092.0,Man,white
0,7205.0,1093.0,Woman,white
1,7205.0,1094.0,Man,black
0,7209.0,1095.0,Man,asian
0,7213.0,1096.0,Man,white
0,7217.0,1097.0,Man,white
0,7221.0,1098.0,Man,white
1,7221.0,1099.0,Man,white
0,7225.0,1100.0,Man,white
1,7225.0,1101.0,Man,asian
0,7233.0,1102.0,Man,black
0,7237.0,1103.0,Man,black
0,7241.0,1104.0,Man,middle eastern
0,7245.0,1105.0,Woman,white
1,7245.0,1106.0,Man,black
0,7249.0,1107.0,Man,black
1,7249.0,1108.0,Woman,white
2,7249.0,1109.0,Man,middle eastern
0,7253.0,1110.0,Man,white
1,7253.0,1111.0,Man,black
2,7253.0,1112.0,Woman,white
0,7257.0,1113.0,Man,black
1,7257.0,1114.0,Man,white
0,7261.0,1115.0,Man,black
1,7261.0,1116.0,Man,white
0,7265.0,1117.0,Man,white
0,7285.0,1118.0,Man,white
0,7289.0,1119.0,Man,black
0,7293.0,1120.0,Man,black
0,7301.0,1121.0,Man,white
0,7305.0,1122.0,Man,black
0,7309.0,1123.0,Man,black
0,7313.0,1124.0,Man,black
0,7333.0,1125.0,Man,white
0,7341.0,1126.0,Woman,white
0,7345.0,1127.0,Woman,white
0,7349.0,1128.0,Man,white
1,7349.0,1129.0,Woman,white
0,7353.0,1130.0,Man,white
1,7353.0,1131.0,Man,white
2,7353.0,1132.0,Man,black
3,7353.0,1133.0,Man,asian
4,7353.0,1134.0,Man,asian
5,7353.0,1135.0,Man,asian
0,7357.0,1136.0,Man,white
1,7357.0,1137.0,Man,white
2,7357.0,1138.0,Man,white
3,7357.0,1139.0,Man,black
4,7357.0,1140.0,Man,white
5,7357.0,1141.0,Woman,white
6,7357.0,1142.0,Man,black
0,7361.0,1143.0,Woman,white
1,7361.0,1144.0,Man,white
2,7361.0,1145.0,Man,black
0,7365.0,1146.0,Woman,white
1,7365.0,1147.0,Man,white
2,7365.0,1148.0,Man,white
3,7365.0,1149.0,Woman,white
0,7369.0,1150.0,Woman,white
1,7369.0,1151.0,Man,white
2,7369.0,1152.0,Man,white
3,7369.0,1153.0,Woman,asian
0,7385.0,1154.0,Man,white
0,7393.0,1155.0,Woman,latino hispanic
0,7397.0,1156.0,Woman,asian
0,7401.0,1157.0,Man,asian
0,7405.0,1158.0,Man,white
0,7409.0,1159.0,Man,indian
0,7417.0,1160.0,Woman,white
0,7421.0,1161.0,Woman,white
1,7421.0,1162.0,Man,white
0,7433.0,1163.0,Man,white
0,7441.0,1164.0,Man,black
1,7441.0,1165.0,Man,white
0,7445.0,1166.0,Man,asian
0,7449.0,1167.0,Man,white
0,7453.0,1168.0,Man,white
0,7457.0,1169.0,Man,white
0,7461.0,1170.0,Woman,latino hispanic
1,7461.0,1171.0,Man,white
0,7465.0,1172.0,Man,white
0,7469.0,1173.0,Man,white
0,7505.0,1174.0,Man,white
1,7505.0,1175.0,Woman,white
0,7509.0,1176.0,Man,latino hispanic
0,7521.0,1177.0,Man,white
0,7525.0,1178.0,Man,white
0,7537.0,1179.0,Woman,white
1,7537.0,1180.0,Man,white
2,7537.0,1181.0,Man,white
0,7549.0,1182.0,Man,asian
1,7549.0,1183.0,Man,asian
2,7549.0,1184.0,Man,asian
3,7549.0,1185.0,Man,asian
4,7549.0,1186.0,Man,black
0,7577.0,1187.0,Man,asian
1,7577.0,1188.0,Woman,asian
0,7581.0,1189.0,Man,asian
0,7593.0,1190.0,Woman,white
0,7597.0,1191.0,Woman,middle eastern
0,7601.0,1192.0,Man,black
0,7609.0,1193.0,Man,white
0,7613.0,1194.0,Man,white
0,7633.0,1195.0,Man,latino hispanic
0,7637.0,1196.0,Man,asian
0,7641.0,1197.0,Man,white
0,7645.0,1198.0,Man,white
0,7649.0,1199.0,Man,white
1,7649.0,1200.0,Woman,white
0,7669.0,1201.0,Woman,white
0,7673.0,1202.0,Man,asian
0,7681.0,1203.0,Man,white
0,7685.0,1204.0,Woman,white
0,7689.0,1205.0,Woman,white
0,7693.0,1206.0,Man,white
0,7697.0,1207.0,Man,white
0,7701.0,1208.0,Woman,white
0,7705.0,1209.0,Woman,white
0,7709.0,1210.0,Man,white
0,7713.0,1211.0,Man,white
0,7729.0,1212.0,Man,white
0,7741.0,1213.0,Man,white
0,7745.0,1214.0,Woman,white
0,7753.0,1215.0,Woman,white
0,7761.0,1216.0,Man,latino hispanic
0,7765.0,1217.0,Man,white
0,7773.0,1218.0,Woman,white
0,7785.0,1219.0,Woman,white
0,7789.0,1220.0,Man,white
0,7793.0,1221.0,Woman,white
0,7801.0,1222.0,Man,white
0,7805.0,1223.0,Woman,white
0,7813.0,1224.0,Man,black
0,7817.0,1225.0,Man,black
0,7821.0,1226.0,Woman,white
0,7825.0,1227.0,Man,black
0,7829.0,1228.0,Man,black
0,7833.0,1229.0,Woman,white
0,7841.0,1230.0,Woman,white
0,7869.0,1231.0,Man,white
0,7881.0,1232.0,Woman,white
0,7889.0,1233.0,Man,white
0,7897.0,1234.0,Man,asian
0,7901.0,1235.0,Man,white
0,7905.0,1236.0,Man,white
0,7909.0,1237.0,Man,middle eastern
0,7921.0,1238.0,Man,white
0,7933.0,1239.0,Man,white
0,7937.0,1240.0,Man,white
0,7941.0,1241.0,Man,white
0,7945.0,1242.0,Man,white
0,7965.0,1243.0,Man,white
0,7969.0,1244.0,Man,asian
0,7973.0,1245.0,Man,white
1,7973.0,1246.0,Man,white
0,7977.0,1247.0,Man,asian
0,7981.0,1248.0,Man,asian
0,7985.0,1249.0,Man,white
1,7985.0,1250.0,Man,white
0,7989.0,1251.0,Man,white
1,7989.0,1252.0,Man,white
0,7993.0,1253.0,Man,latino hispanic
0,7997.0,1254.0,Man,latino hispanic
0,8001.0,1255.0,Man,white
0,8005.0,1256.0,Man,white
1,8005.0,1257.0,Man,white
0,8017.0,1258.0,Man,white
1,8017.0,1259.0,Man,asian
2,8017.0,1260.0,Man,white
0,8029.0,1261.0,Man,asian
0,8033.0,1262.0,Man,asian
0,8037.0,1263.0,Man,white
0,8041.0,1264.0,Man,white
0,8053.0,1265.0,Man,white
0,8057.0,1266.0,Man,white
0,8061.0,1267.0,Man,white
0,8065.0,1268.0,Man,white
0,8069.0,1269.0,Man,white
0,8073.0,1270.0,Man,white
0,8077.0,1271.0,Man,white
0,8081.0,1272.0,Man,white
1,8081.0,1273.0,Man,white
0,8085.0,1274.0,Man,asian
0,8089.0,1275.0,Man,white
0,8093.0,1276.0,Man,white
0,8097.0,1277.0,Man,white
0,8101.0,1278.0,Man,white
0,8105.0,1279.0,Man,white
0,8109.0,1280.0,Man,white
0,8113.0,1281.0,Man,white
0,8117.0,1282.0,Man,white
0,8121.0,1283.0,Man,middle eastern
0,8125.0,1284.0,Man,white
0,8129.0,1285.0,Man,white
0,8133.0,1286.0,Man,white
0,8137.0,1287.0,Man,white
0,8145.0,1288.0,Man,white
0,8149.0,1289.0,Man,white
0,8153.0,1290.0,Man,white
0,8169.0,1291.0,Man,white
0,8173.0,1292.0,Man,white
0,8177.0,1293.0,Man,white
0,8181.0,1294.0,Man,white
0,8185.0,1295.0,Man,white
0,8189.0,1296.0,Man,white
0,8193.0,1297.0,Man,white
0,8197.0,1298.0,Man,latino hispanic
0,8201.0,1299.0,Man,white
0,8205.0,1300.0,Man,white
0,8209.0,1301.0,Man,latino hispanic
0,8213.0,1302.0,Man,indian
0,8217.0,1303.0,Man,white
0,8221.0,1304.0,Man,white
0,8225.0,1305.0,Man,white
0,8229.0,1306.0,Man,latino hispanic
0,8233.0,1307.0,Man,white
0,8237.0,1308.0,Man,white
0,8241.0,1309.0,Man,white
0,8245.0,1310.0,Man,white
0,8249.0,1311.0,Man,white
0,8253.0,1312.0,Man,white
0,8321.0,1313.0,Man,middle eastern
0,8325.0,1314.0,Man,black
1,8325.0,1315.0,Man,asian
0,8337.0,1316.0,Man,white
0,8341.0,1317.0,Man,white
0,8345.0,1318.0,Man,white
0,8349.0,1319.0,Man,white
0,8353.0,1320.0,Man,white
0,8365.0,1321.0,Man,white
0,8385.0,1322.0,Man,white
0,8389.0,1323.0,Woman,white
0,8393.0,1324.0,Man,white
0,8397.0,1325.0,Man,white
0,8401.0,1326.0,Man,white
0,8405.0,1327.0,Man,white
0,8409.0,1328.0,Woman,white
0,8413.0,1329.0,Woman,white
0,8417.0,1330.0,Woman,white
0,8421.0,1331.0,Woman,white
0,8425.0,1332.0,Man,white
0,8429.0,1333.0,Man,white
0,8433.0,1334.0,Man,white
0,8437.0,1335.0,Man,white
0,8441.0,1336.0,Woman,white
0,8445.0,1337.0,Woman,white
0,8449.0,1338.0,Woman,white
0,8453.0,1339.0,Man,white
0,8457.0,1340.0,Woman,white
0,8461.0,1341.0,Woman,white
0,8465.0,1342.0,Woman,white
0,8469.0,1343.0,Man,white
0,8473.0,1344.0,Man,white
0,8489.0,1345.0,Man,white
1,8489.0,1346.0,Man,middle eastern
0,8493.0,1347.0,Man,white
1,8493.0,1348.0,Man,middle eastern
0,8497.0,1349.0,Man,asian
0,8501.0,1350.0,Man,white
0,8505.0,1351.0,Man,middle eastern
1,8505.0,1352.0,Man,white
0,8509.0,1353.0,Man,middle eastern
1,8509.0,1354.0,Man,white
0,8521.0,1355.0,Man,white
0,8525.0,1356.0,Man,white
0,8529.0,1357.0,Man,black
0,8533.0,1358.0,Man,middle eastern
0,8537.0,1359.0,Woman,white
0,8541.0,1360.0,Man,white
0,8545.0,1361.0,Man,asian
0,8553.0,1362.0,Man,white
1,8553.0,1363.0,Man,white
2,8553.0,1364.0,Man,white
0,8557.0,1365.0,Man,white
1,8557.0,1366.0,Man,indian
0,8561.0,1367.0,Man,white
1,8561.0,1368.0,Man,black
0,8565.0,1369.0,Man,white
1,8565.0,1370.0,Man,black
2,8565.0,1371.0,Man,middle eastern
0,8569.0,1372.0,Man,white
1,8569.0,1373.0,Man,black
2,8569.0,1374.0,Man,middle eastern
0,8573.0,1375.0,Man,middle eastern
1,8573.0,1376.0,Man,black
0,8577.0,1377.0,Man,black
0,8581.0,1378.0,Man,black
0,8585.0,1379.0,Man,black
0,8589.0,1380.0,Man,white
1,8589.0,1381.0,Man,white
0,8593.0,1382.0,Man,middle eastern
1,8593.0,1383.0,Man,asian
0,8605.0,1384.0,Woman,white
0,8609.0,1385.0,Man,white
0,8613.0,1386.0,Man,white
0,8617.0,1387.0,Woman,white
1,8617.0,1388.0,Man,white
0,8621.0,1389.0,Woman,white
0,8625.0,1390.0,Man,white
0,8629.0,1391.0,Man,white
0,8633.0,1392.0,Woman,white
0,8645.0,1393.0,Man,white
0,8649.0,1394.0,Man,white
0,8653.0,1395.0,Man,white
0,8657.0,1396.0,Woman,white
0,8661.0,1397.0,Woman,white
0,8665.0,1398.0,Woman,white
0,8669.0,1399.0,Man,white
0,8677.0,1400.0,Man,white
0,8681.0,1401.0,Man,white
0,8685.0,1402.0,Man,white
0,8689.0,1403.0,Man,white
0,8693.0,1404.0,Man,white
0,8705.0,1405.0,Man,white
0,8709.0,1406.0,Man,white
0,8713.0,1407.0,Man,white
0,8745.0,1408.0,Man,middle eastern
0,8749.0,1409.0,Man,middle eastern
0,8769.0,1410.0,Man,white
0,8789.0,1411.0,Man,white
0,8793.0,1412.0,Man,white
0,8797.0,1413.0,Man,white
1,8797.0,1414.0,Man,white
0,8801.0,1415.0,Man,black
0,8809.0,1416.0,Man,white
0,8817.0,1417.0,Man,white
0,8821.0,1418.0,Woman,white
0,8825.0,1419.0,Man,white
0,8829.0,1420.0,Man,white
0,8833.0,1421.0,Man,white
0,8837.0,1422.0,Man,white
0,8841.0,1423.0,Man,white
0,8845.0,1424.0,Man,white
0,8849.0,1425.0,Man,white
0,8853.0,1426.0,Man,white
0,8865.0,1427.0,Woman,white
0,8869.0,1428.0,Woman,white
0,8873.0,1429.0,Man,white
0,8877.0,1430.0,Man,middle eastern
1,8877.0,1431.0,Woman,white
2,8877.0,1432.0,Man,black
0,8881.0,1433.0,Man,middle eastern
1,8881.0,1434.0,Man,white
2,8881.0,1435.0,Man,black
0,8885.0,1436.0,Woman,white
0,8889.0,1437.0,Woman,white
0,8893.0,1438.0,Man,white
0,8897.0,1439.0,Man,white
0,8901.0,1440.0,Woman,white
0,8905.0,1441.0,Man,white
0,8909.0,1442.0,Man,white
0,8913.0,1443.0,Woman,white
0,8921.0,1444.0,Man,black
0,8925.0,1445.0,Man,black
0,8929.0,1446.0,Man,white
0,8937.0,1447.0,Man,white
1,8937.0,1448.0,Man,white
0,8941.0,1449.0,Man,white
1,8941.0,1450.0,Man,indian
0,8961.0,1451.0,Man,asian
1,8961.0,1452.0,Man,white
0,8965.0,1453.0,Man,white
1,8965.0,1454.0,Man,black
0,8969.0,1455.0,Man,white
0,8977.0,1456.0,Woman,white
0,8989.0,1457.0,Man,white
0,8997.0,1458.0,Woman,white
0,9001.0,1459.0,Man,white
0,9009.0,1460.0,Man,white
1,9009.0,1461.0,Woman,white
0,9013.0,1462.0,Man,white
1,9013.0,1463.0,Man,latino hispanic
0,9017.0,1464.0,Man,white
0,9021.0,1465.0,Man,white
0,9057.0,1466.0,Man,white
0,9069.0,1467.0,Man,white
1,9069.0,1468.0,Woman,white
0,9073.0,1469.0,Man,white
1,9073.0,1470.0,Woman,white
0,9077.0,1471.0,Woman,white
0,9081.0,1472.0,Man,white
0,9085.0,1473.0,Man,white
0,9089.0,1474.0,Man,white
0,9093.0,1475.0,Man,white
0,9097.0,1476.0,Man,white
0,9101.0,1477.0,Man,white
0,9117.0,1478.0,Man,white
1,9117.0,1479.0,Woman,white
2,9117.0,1480.0,Man,white
0,9121.0,1481.0,Man,white
1,9121.0,1482.0,Woman,white
0,9125.0,1483.0,Man,white
0,9145.0,1484.0,Man,white
0,9149.0,1485.0,Man,white
0,9193.0,1486.0,Man,white
0,9225.0,1487.0,Man,latino hispanic
0,9229.0,1488.0,Man,white
0,9233.0,1489.0,Man,white
0,9237.0,1490.0,Man,white
0,9241.0,1491.0,Man,white
0,9245.0,1492.0,Man,white
1,9245.0,1493.0,Man,white
0,9249.0,1494.0,Man,white
0,9269.0,1495.0,Woman,white
0,9273.0,1496.0,Woman,white
0,9277.0,1497.0,Man,asian
0,9285.0,1498.0,Woman,white
0,9289.0,1499.0,Woman,white
0,9293.0,1500.0,Man,white
1,9293.0,1501.0,Man,white
2,9293.0,1502.0,Man,asian
0,9309.0,1503.0,Man,white
0,9401.0,1504.0,Man,white
0,9409.0,1505.0,Man,white
1,9409.0,1506.0,Man,white
0,9413.0,1507.0,Man,white
0,9417.0,1508.0,Man,white
0,9421.0,1509.0,Man,white
1,9421.0,1510.0,Man,white
0,9445.0,1511.0,Man,white
0,9449.0,1512.0,Man,white
0,9453.0,1513.0,Man,white
0,9457.0,1514.0,Man,white
0,9461.0,1515.0,Man,white
0,9465.0,1516.0,Man,white
0,9469.0,1517.0,Man,white
0,9473.0,1518.0,Man,white
0,9477.0,1519.0,Man,white
0,9481.0,1520.0,Man,white
0,9485.0,1521.0,Man,white
0,9521.0,1522.0,Man,white
0,9525.0,1523.0,Man,white
0,9529.0,1524.0,Man,white
0,9533.0,1525.0,Man,white
0,9537.0,1526.0,Man,white
0,9541.0,1527.0,Man,white
0,9545.0,1528.0,Man,white
0,9569.0,1529.0,Man,white
0,9573.0,1530.0,Man,asian
0,9577.0,1531.0,Man,white
0,9581.0,1532.0,Man,white
0,9585.0,1533.0,Man,asian
0,9593.0,1534.0,Man,middle eastern
0,9597.0,1535.0,Man,white
0,9601.0,1536.0,Man,white
0,9605.0,1537.0,Man,white
0,9609.0,1538.0,Man,white
0,9613.0,1539.0,Man,white
0,9617.0,1540.0,Man,white
0,9621.0,1541.0,Man,white
0,9625.0,1542.0,Man,white
0,9629.0,1543.0,Man,white
0,9633.0,1544.0,Man,white
0,9637.0,1545.0,Man,white
0,9641.0,1546.0,Man,white
0,9645.0,1547.0,Man,white
0,9649.0,1548.0,Man,white
0,9653.0,1549.0,Man,white
0,9657.0,1550.0,Man,white
0,9661.0,1551.0,Man,white
0,9665.0,1552.0,Man,white
0,9669.0,1553.0,Man,white
0,9673.0,1554.0,Man,white
0,9697.0,1555.0,Man,black
0,9701.0,1556.0,Man,white
0,9705.0,1557.0,Man,white
0,9713.0,1558.0,Man,black
0,9725.0,1559.0,Man,black
0,9729.0,1560.0,Man,black
0,9741.0,1561.0,Man,white
0,9745.0,1562.0,Man,white
0,9749.0,1563.0,Man,white
0,9753.0,1564.0,Man,white
0,9757.0,1565.0,Man,white
0,9761.0,1566.0,Man,white
0,9765.0,1567.0,Man,white
0,9769.0,1568.0,Man,white
0,9781.0,1569.0,Man,black
1,9781.0,1570.0,Man,white
0,9789.0,1571.0,Man,asian
0,9793.0,1572.0,Man,white
0,9797.0,1573.0,Woman,white
0,9801.0,1574.0,Man,white
0,9825.0,1575.0,Man,white
0,9833.0,1576.0,Woman,black
0,9841.0,1577.0,Man,asian
0,9857.0,1578.0,Woman,asian
0,9869.0,1579.0,Man,asian
0,9873.0,1580.0,Man,indian
0,9877.0,1581.0,Man,white
0,9885.0,1582.0,Woman,white
0,9897.0,1583.0,Man,white
0,9901.0,1584.0,Woman,white
0,9905.0,1585.0,Woman,white
0,9909.0,1586.0,Man,white
0,9913.0,1587.0,Woman,white
0,9917.0,1588.0,Man,white
0,9921.0,1589.0,Man,white
0,9925.0,1590.0,Man,white
0,9929.0,1591.0,Man,white
0,9933.0,1592.0,Woman,white
0,9937.0,1593.0,Man,white
1,9937.0,1594.0,Man,white
0,9941.0,1595.0,Woman,white
1,9941.0,1596.0,Man,indian
0,9945.0,1597.0,Man,white
0,9949.0,1598.0,Man,white
0,9953.0,1599.0,Woman,white
0,9977.0,1600.0,Woman,white
0,9981.0,1601.0,Woman,white
0,9985.0,1602.0,Man,white
0,10001.0,1603.0,Man,asian
0,10005.0,1604.0,Man,white
1,10005.0,1605.0,Woman,white
0,10009.0,1606.0,Man,white
1,10009.0,1607.0,Woman,white
0,10017.0,1608.0,Woman,white
0,10025.0,1609.0,Man,white
0,10029.0,1610.0,Man,white
0,10037.0,1611.0,Man,white
0,10041.0,1612.0,Man,middle eastern
0,10045.0,1613.0,Man,white
0,10053.0,1614.0,Man,asian
0,10081.0,1615.0,Man,white
0,10089.0,1616.0,Man,white
0,10097.0,1617.0,Man,white
1,10097.0,1618.0,Man,asian
0,10101.0,1619.0,Man,white
0,10109.0,1620.0,Man,white
0,10113.0,1621.0,Man,white
0,10121.0,1622.0,Man,white
0,10125.0,1623.0,Man,white
0,10129.0,1624.0,Woman,white
0,10133.0,1625.0,Woman,white
0,10137.0,1626.0,Man,white
0,10145.0,1627.0,Man,latino hispanic
0,10153.0,1628.0,Man,white
0,10185.0,1629.0,Man,white
0,10189.0,1630.0,Man,white
0,10193.0,1631.0,Man,white
0,10197.0,1632.0,Man,white
0,10213.0,1633.0,Man,white
0,10217.0,1634.0,Man,middle eastern
0,10221.0,1635.0,Man,white
0,10225.0,1636.0,Man,white
0,10229.0,1637.0,Man,white
0,10233.0,1638.0,Man,white
0,10245.0,1639.0,Man,white
0,10249.0,1640.0,Man,white
